ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,label
2064,2.0,1.0,0.0,119.0,139.0,278.0,99.0,620.1665,109.3949,627.46,14.5774,23.0054,278.0,139.0,0.0,0.0,0.0,0.0,0.0303,0.1118,0.1429,3.0,1.0,2.0,0.0
2065,1.0,1.0,0.0,139.0,139.0,139.0,179.0,177.1899,179.5467,212.2852,45.6207,115.0532,438.0,219.0,0.0,0.0,1.0,1314.0,0.1315,0.0605,0.0374,7.0,1.0,2.0,1.0
2066,1.0,1.0,0.0,119.0,99.0,99.0,358.0,168.4429,345.4917,81.6149,93.984,98.2344,99.0,99.0,0.0,0.0,0.0,0.0,0.117,0.3095,0.0202,4.0,10.0,2.0,1.0
2067,1.0,1.0,1.0,219.0,179.0,179.0,259.0,1202.3654,91.1002,480.713,1039.7126,95.1223,219.0,219.0,5.0,14824.0,0.0,3984.0,0.319,1.016,0.0055,5.0,2.0,3.0,0.0
2068,1.0,0.0,0.0,199.0,319.0,319.0,279.0,721.021,53.2189,749.0808,29.3471,66.6108,259.0,259.0,0.0,0.0,1.0,578.0,-0.5825,0.7805,0.0274,7.0,4.0,1.0,1.0
2069,1.0,1.0,0.0,239.0,99.0,99.0,199.0,84.7835,936.2094,126.3962,44.5,36.9628,238.0,238.0,0.0,0.0,1.0,992.0,0.0396,0.2071,0.0177,5.0,3.0,1.0,1.0
2070,1.0,1.0,1.0,80.0,179.0,179.0,99.0,924.3317,0.0,959.5051,37.8583,19.4551,238.0,119.0,0.0,0.0,1.0,0.0,0.5446,0.3701,0.0523,4.0,3.0,2.0,2.0
2071,1.0,1.0,0.0,139.0,238.0,238.0,179.0,210.0012,77.5065,155.1161,55.9866,63.9414,238.0,238.0,0.0,0.0,0.0,0.0,0.2625,0.407,0.0123,6.0,9.0,2.0,1.0
2072,1.0,1.0,0.0,160.0,239.0,239.0,339.0,901.6041,153.209,907.2778,10.198,50.7986,239.0,239.0,0.0,0.0,0.0,0.0,0.8376,2.0166,0.0168,8.0,9.0,1.0,0.0
2073,1.0,1.0,0.0,139.0,139.0,139.0,119.0,1227.8477,130.3812,95.8801,31.217,33.2641,139.0,139.0,0.0,0.0,0.0,0.0,0.3176,0.3761,0.0133,8.0,9.0,2.0,0.0
2074,1.0,1.0,0.0,179.0,119.0,119.0,99.0,250.8371,139.5394,332.0542,76.1052,63.0971,119.0,119.0,0.0,0.0,1.0,357.0,0.2036,0.0771,0.0071,5.0,8.0,1.0,1.0
2075,1.0,1.0,0.0,139.0,139.0,139.0,139.0,150.7664,87.6427,122.4091,32.5576,123.5162,557.0,185.6667,1.0,1134.0,1.0,1690.0,0.1588,0.1438,0.0743,4.0,3.0,3.0,2.0
2076,1.0,1.0,0.0,179.0,298.0,298.0,139.0,290.4385,181.965,334.5161,52.0024,63.0496,298.0,298.0,0.0,0.0,0.0,0.0,0.3377,0.3402,0.0214,4.0,10.0,1.0,0.0
2077,1.0,1.0,0.0,119.0,119.0,119.0,80.0,231.0438,231.6619,68.4471,159.2082,160.1531,119.0,119.0,0.0,0.0,0.0,0.0,-0.0315,-0.029,0.0209,8.0,3.0,4.0,0.0
2078,3.0,0.0,1.0,99.0,258.0,516.0,278.0,106.6607,0.0,47.0425,65.0865,53.6004,516.0,172.0,0.0,0.0,0.0,516.0,0.3402,0.3402,0.1857,4.0,1.0,4.0,2.0
2079,1.0,1.0,0.0,159.0,139.0,139.0,259.0,197.7321,185.7323,278.9498,77.0146,82.8734,139.0,139.0,0.0,0.0,0.0,139.0,0.0882,0.1342,0.0142,7.0,1.0,4.0,1.0
2080,1.0,0.0,0.0,179.0,775.0,775.0,0.0,270.2758,0.0,252.0516,20.8626,12.855,775.0,775.0,0.0,0.0,0.0,0.0,0.0128,0.0128,0.1674,5.0,7.0,2.0,2.0
2081,1.0,1.0,0.0,99.0,99.0,99.0,99.0,41.7612,198.3942,56.0803,28.0223,23.6326,99.0,99.0,0.0,0.0,0.0,418.0,0.1761,0.2151,0.0258,5.0,2.0,2.0,2.0
2082,1.0,1.0,1.0,298.0,80.0,80.0,159.0,643.6989,28.6356,780.8303,143.8376,134.5706,80.0,80.0,1.0,357.0,0.0,80.0,0.8115,0.2685,0.0129,8.0,5.0,1.0,0.0
2083,1.0,1.0,0.0,80.0,139.0,139.0,80.0,167.2872,181.7175,89.0225,80.9599,97.719,139.0,139.0,0.0,0.0,0.0,0.0,0.0766,0.0886,0.0221,5.0,5.0,2.0,1.0
2084,1.0,1.0,0.0,258.0,298.0,298.0,199.0,64.1327,211.3557,97.4987,28.1824,32.6879,298.0,298.0,0.0,0.0,1.0,298.0,0.5301,0.3121,0.0735,9.0,2.0,7.0,1.0
2085,1.0,1.0,0.0,219.0,159.0,159.0,179.0,75.3426,37.2726,115.434,80.5559,96.0469,159.0,159.0,0.0,0.0,0.0,0.0,0.2523,0.5383,0.0747,7.0,8.0,1.0,0.0
2086,1.0,0.0,0.0,100.0,338.0,338.0,219.0,68.469,218.8293,128.7245,84.257,83.7929,338.0,338.0,0.0,0.0,0.0,0.0,0.2116,0.2116,0.0304,7.0,1.0,3.0,0.0
2087,1.0,1.0,0.0,99.0,99.0,99.0,80.0,181.6989,387.5116,67.7422,123.1463,120.8356,99.0,99.0,0.0,0.0,0.0,0.0,0.2812,0.1032,0.0155,4.0,10.0,2.0,1.0
2088,1.0,1.0,0.0,139.0,278.0,278.0,239.0,531.4344,127.501,558.5499,45.8939,67.8325,278.0,278.0,0.0,0.0,0.0,0.0,0.2524,0.2539,0.0557,8.0,6.0,1.0,0.0
2089,1.0,1.0,0.0,139.0,199.0,199.0,199.0,118.0042,430.0814,153.0621,37.4233,36.5274,139.0,139.0,0.0,0.0,1.0,477.0,0.1386,0.2076,0.0093,5.0,1.0,4.0,1.0
2090,1.0,1.0,0.0,119.0,100.0,100.0,159.0,154.5,238.4602,202.0223,55.8234,82.9473,100.0,100.0,0.0,0.0,1.0,100.0,0.1987,0.2297,0.0127,4.0,8.0,3.0,1.0
2091,1.0,1.0,0.0,119.0,99.0,99.0,139.0,219.8846,291.5017,108.3744,108.8726,116.7101,99.0,99.0,0.0,0.0,0.0,0.0,0.0756,0.1771,0.0223,6.0,5.0,2.0,1.0
2092,1.0,1.0,1.0,259.0,258.0,258.0,139.0,151.7934,173.6102,396.4089,254.0871,236.952,179.0,179.0,1.0,4871.0,1.0,616.0,0.1602,0.1602,0.0223,6.0,2.0,4.0,0.0
2093,1.0,1.0,1.0,80.0,139.0,139.0,238.0,149.5008,1124.1963,204.5507,68.6604,78.8432,199.0,199.0,0.0,0.0,1.0,497.0,0.2004,0.5084,0.0372,6.0,9.0,1.0,2.0
2094,1.0,1.0,1.0,0.0,80.0,80.0,239.0,249.7238,0.0,184.1738,71.7025,1111.1554,298.0,149.0,0.0,0.0,1.0,0.0,0.0581,0.0581,0.0598,4.0,5.0,3.0,2.0
2095,1.0,1.0,1.0,139.0,139.0,139.0,159.0,167.7982,0.0,128.0156,34.3001,55.7853,179.0,179.0,3.0,8408.0,0.0,894.0,0.0413,0.0413,0.0131,7.0,4.0,7.0,2.0
2096,1.0,0.0,1.0,139.0,119.0,119.0,219.0,104.9381,262.894,219.1073,109.6141,91.7824,119.0,119.0,0.0,0.0,1.0,119.0,0.3965,0.361,0.0166,7.0,2.0,4.0,0.0
2097,1.0,1.0,0.0,238.0,139.0,139.0,199.0,433.8093,37.8319,433.3647,10.1242,14.9164,139.0,139.0,1.0,636.0,0.0,437.0,0.1802,0.1802,0.0174,6.0,4.0,2.0,0.0
2098,1.0,1.0,1.0,119.0,99.0,99.0,99.0,213.4127,144.1839,139.5887,68.0074,71.5437,99.0,99.0,1.0,1153.0,1.0,199.0,0.1351,0.1856,0.0195,3.0,4.0,2.0,2.0
2099,1.0,1.0,1.0,0.0,239.0,239.0,199.0,131.3554,71.332,135.595,87.5014,79.6273,576.0,576.0,0.0,0.0,1.0,1272.0,0.0935,0.1305,0.0538,5.0,2.0,3.0,2.0
2100,1.0,1.0,0.0,379.0,239.0,239.0,379.0,57.1686,147.8792,96.5194,70.0286,113.1205,239.0,239.0,0.0,0.0,0.0,0.0,0.194,0.19,0.0239,10.0,4.0,1.0,1.0
2101,1.0,0.0,0.0,139.0,100.0,100.0,278.0,190.5151,934.2292,145.4166,46.8241,41.9672,100.0,100.0,0.0,0.0,0.0,0.0,0.0989,0.0989,0.0103,7.0,1.0,7.0,0.0
2102,1.0,1.0,0.0,80.0,99.0,99.0,99.0,435.9014,68.884,428.2242,42.003,42.3586,99.0,99.0,0.0,0.0,0.0,0.0,0.3988,0.1748,0.0184,3.0,7.0,2.0,1.0
2103,1.0,1.0,0.0,179.0,239.0,239.0,199.0,172.9169,89.4218,200.0225,31.7844,49.5404,239.0,239.0,0.0,0.0,1.0,478.0,0.1052,0.1572,0.0474,7.0,5.0,1.0,0.0
2104,1.0,1.0,0.0,159.0,199.0,199.0,298.0,100.4502,111.4473,51.614,60.3925,63.5059,199.0,199.0,0.0,0.0,0.0,0.0,0.0227,0.0812,0.0249,6.0,1.0,4.0,0.0
2105,1.0,1.0,0.0,0.0,99.0,99.0,199.0,0.0,148.9178,0.0,111.3059,131.4544,99.0,99.0,0.0,0.0,0.0,0.0,0.1217,0.0487,0.0105,6.0,4.0,2.0,0.0
2106,1.0,1.0,0.0,219.0,80.0,80.0,80.0,196.0006,73.5425,232.0539,35.9026,24.8395,139.0,139.0,0.0,0.0,0.0,139.0,-0.0248,0.1787,0.0149,4.0,6.0,2.0,1.0
2107,1.0,1.0,0.0,239.0,199.0,199.0,179.0,649.1404,225.7681,695.1216,49.3077,37.5533,139.0,139.0,0.0,0.0,0.0,278.0,0.1572,0.0857,0.0275,5.0,6.0,1.0,2.0
2108,1.0,1.0,1.0,139.0,179.0,179.0,99.0,473.444,0.0,655.2206,179.5341,31.1809,497.0,248.5,0.0,0.0,0.0,1611.0,0.1026,0.1026,0.0557,6.0,5.0,1.0,2.0
2109,2.0,1.0,0.0,278.0,119.0,238.0,139.0,365.1756,90.4005,389.5151,41.3824,58.2795,238.0,119.0,0.0,0.0,0.0,219.0,0.2986,0.2891,0.027,5.0,9.0,1.0,1.0
2110,1.0,1.0,0.0,239.0,219.0,219.0,338.0,724.1768,133.0423,742.0168,34.3001,40.942,159.0,159.0,0.0,0.0,0.0,537.0,0.0971,0.0726,0.0133,7.0,1.0,2.0,1.0
2111,1.0,1.0,1.0,219.0,159.0,159.0,318.0,157.334,223.0807,55.3263,111.0158,92.0706,199.0,199.0,2.0,4633.0,0.0,199.0,0.1056,0.0786,0.0166,4.0,4.0,2.0,0.0
2112,1.0,1.0,0.0,99.0,179.0,179.0,99.0,133.1137,106.595,63.5059,66.3495,64.438,179.0,179.0,0.0,0.0,0.0,0.0,0.1447,0.2332,0.023,9.0,9.0,7.0,2.0
2113,1.0,0.0,1.0,159.0,219.0,219.0,219.0,55.6597,52.7376,108.1665,57.4674,56.8001,219.0,219.0,0.0,0.0,1.0,219.0,0.0152,0.0267,0.0238,6.0,5.0,1.0,0.0
2114,1.0,1.0,1.0,159.0,557.0,557.0,219.0,623.7708,124.6134,687.7863,63.5079,69.5881,557.0,557.0,1.0,994.0,0.0,796.0,0.0466,0.2246,0.0334,6.0,5.0,1.0,0.0
2115,1.0,1.0,0.0,139.0,139.0,139.0,179.0,186.784,75.738,238.4785,61.2883,43.2695,139.0,139.0,0.0,0.0,0.0,0.0,0.0716,0.1031,0.0318,5.0,3.0,2.0,0.0
2116,1.0,1.0,0.0,219.0,219.0,219.0,219.0,62.5879,92.6998,71.218,93.086,102.1494,219.0,219.0,0.0,0.0,0.0,0.0,0.2431,0.2886,0.0317,3.0,7.0,1.0,0.0
2117,1.0,1.0,0.0,179.0,99.0,99.0,238.0,239.3878,203.0222,338.8953,95.6935,95.5837,99.0,99.0,0.0,0.0,0.0,0.0,0.2927,0.2697,0.0166,6.0,9.0,2.0,2.0
2118,1.0,0.0,1.0,199.0,99.0,99.0,338.0,621.7485,130.6379,725.1993,101.9277,100.5311,99.0,99.0,0.0,0.0,0.0,99.0,0.4182,0.2932,0.0208,8.0,3.0,2.0,2.0
2119,2.0,1.0,0.0,99.0,80.0,160.0,119.0,715.4658,349.2825,799.316,88.6411,48.0234,160.0,80.0,1.0,377.0,0.0,0.0,0.1238,0.1393,0.0117,7.0,8.0,1.0,0.0
2120,1.0,1.0,1.0,139.0,159.0,159.0,219.0,365.381,102.5305,502.8608,140.5142,121.8236,159.0,159.0,0.0,0.0,0.0,456.0,0.2556,0.0411,0.0227,4.0,5.0,1.0,0.0
2121,1.0,0.0,0.0,219.0,119.0,119.0,258.0,105.6433,328.7191,122.4091,2.5,14.8661,119.0,119.0,0.0,0.0,0.0,0.0,0.0833,0.0593,0.0107,4.0,3.0,4.0,1.0
2122,1.0,1.0,1.0,0.0,219.0,219.0,239.0,0.0,321.5603,0.0,71.318,89.0295,219.0,219.0,0.0,0.0,0.0,0.0,-0.0422,-0.0422,0.0271,5.0,5.0,1.0,1.0
2123,1.0,1.0,1.0,99.0,199.0,199.0,179.0,331.3476,24.4182,297.3298,72.6808,91.9484,80.0,80.0,0.0,0.0,0.0,498.0,0.4608,0.9318,0.008,6.0,6.0,1.0,0.0
2124,2.0,0.0,1.0,100.0,179.0,278.0,179.0,59.165,72.5276,130.9695,68.0,101.6882,279.0,139.5,0.0,0.0,1.0,677.0,0.0807,0.4827,0.0231,5.0,5.0,3.0,2.0
2125,1.0,0.0,1.0,139.0,99.0,99.0,219.0,173.6555,171.0855,90.1998,85.3815,65.7761,99.0,99.0,0.0,0.0,0.0,0.0,0.1968,0.1968,0.019,4.0,4.0,3.0,0.0
2126,1.0,1.0,1.0,99.0,80.0,80.0,139.0,242.0186,145.4519,121.2642,116.1303,120.5041,80.0,80.0,0.0,0.0,0.0,180.0,0.0934,0.2173,0.0122,7.0,2.0,2.0,0.0
2127,1.0,0.0,1.0,219.0,199.0,199.0,80.0,289.7089,46.0679,272.3417,14.151,10.6888,119.0,119.0,1.0,358.0,0.0,815.0,0.084,0.2645,0.0074,5.0,5.0,2.0,2.0
2128,3.0,1.0,1.0,99.0,139.0,338.0,80.0,293.3108,228.2898,298.6135,41.0,111.4002,338.0,112.6667,0.0,0.0,1.0,2349.0,0.2289,0.3464,0.07,3.0,1.0,1.0,1.0
2129,1.0,0.0,1.0,219.0,179.0,179.0,99.0,75.634,353.0871,134.0336,50.1224,49.1554,179.0,179.0,0.0,0.0,1.0,179.0,0.0419,0.5124,0.0457,5.0,5.0,4.0,1.0
2130,1.0,1.0,1.0,99.0,239.0,239.0,139.0,996.452,162.4815,1070.3616,79.5692,87.6955,239.0,239.0,0.0,0.0,0.0,0.0,0.0567,0.1102,0.0255,4.0,3.0,1.0,1.0
2131,1.0,1.0,0.0,179.0,219.0,219.0,179.0,184.0007,67.0671,75.5381,112.1439,115.2443,20.0,20.0,1.0,199.0,0.0,259.0,1.8894,1.7344,0.0016,9.0,9.0,3.0,2.0
2132,1.0,1.0,0.0,0.0,179.0,179.0,179.0,0.0,115.5097,0.0,46.8108,48.7083,179.0,179.0,0.0,0.0,0.0,576.0,0.2174,0.5149,0.1047,7.0,1.0,1.0,2.0
2133,1.0,1.0,1.0,239.0,99.0,99.0,258.0,338.1335,166.2897,341.6724,60.1685,56.7208,99.0,99.0,0.0,0.0,0.0,99.0,0.0624,0.3684,0.0085,3.0,6.0,1.0,0.0
2134,1.0,1.0,1.0,80.0,139.0,139.0,139.0,107.042,93.6056,138.1774,35.2881,43.2001,139.0,139.0,2.0,815.0,1.0,1212.0,0.0708,0.0708,0.0188,5.0,2.0,2.0,2.0
2135,1.0,0.0,0.0,139.0,199.0,199.0,139.0,108.5933,680.531,86.1452,35.3624,20.0062,199.0,199.0,2.0,2882.0,0.0,179.0,0.2624,0.3379,0.0204,5.0,10.0,5.0,2.0
2136,1.0,1.0,0.0,159.0,139.0,139.0,139.0,195.164,77.1314,234.4781,44.5702,32.311,139.0,139.0,1.0,5307.0,1.0,139.0,0.258,0.0385,0.0206,5.0,2.0,2.0,2.0
2137,1.0,1.0,0.0,99.0,80.0,80.0,179.0,592.9058,208.6942,628.1154,33.5149,22.6991,80.0,80.0,0.0,0.0,0.0,0.0,0.1835,0.1525,0.0191,4.0,3.0,2.0,2.0
2138,1.0,1.0,0.0,0.0,99.0,99.0,99.0,0.0,722.9374,0.0,400.0153,411.5984,99.0,99.0,0.0,0.0,0.0,0.0,0.3665,0.496,0.0306,4.0,4.0,4.0,0.0
2139,1.0,0.0,0.0,139.0,119.0,119.0,139.0,178.1264,129.0155,84.006,86.5231,76.0592,119.0,119.0,0.0,0.0,1.0,139.0,0.1554,0.1859,0.0119,8.0,8.0,7.0,1.0
2140,1.0,1.0,1.0,159.0,119.0,119.0,159.0,611.5744,0.0,652.0031,47.2705,41.7732,238.0,119.0,1.0,3199.0,0.0,536.0,0.4633,0.2413,0.0406,6.0,10.0,1.0,2.0
2141,1.0,1.0,0.0,100.0,258.0,258.0,99.0,769.3585,97.3242,883.7901,113.9846,52.1177,278.0,139.0,3.0,4473.0,0.0,577.0,0.0934,0.1649,0.0278,5.0,2.0,1.0,0.0
2142,1.0,1.0,0.0,199.0,199.0,199.0,99.0,429.9006,258.031,575.8055,145.2481,129.5116,199.0,199.0,0.0,0.0,0.0,0.0,0.1761,0.2606,0.0334,5.0,2.0,1.0,0.0
2143,1.0,1.0,0.0,80.0,119.0,119.0,119.0,677.7974,256.9012,801.768,128.4718,115.1173,119.0,119.0,0.0,0.0,0.0,0.0,0.0193,0.1033,0.0148,7.0,8.0,1.0,0.0
2144,1.0,1.0,0.0,219.0,120.0,120.0,120.0,78.2768,429.7726,113.4372,16.5529,17.2699,120.0,120.0,0.0,0.0,0.0,0.0,2.3504,2.3504,0.0283,6.0,8.0,4.0,0.0
2145,1.0,1.0,0.0,179.0,139.0,139.0,298.0,124.904,764.3173,18.4391,119.0011,117.0523,139.0,139.0,0.0,0.0,0.0,0.0,0.1572,0.1357,0.0167,8.0,2.0,8.0,0.0
2146,2.0,0.0,1.0,239.0,199.0,458.0,239.0,124.5321,152.1849,59.4138,96.1574,105.1725,199.0,199.0,1.0,458.0,0.0,0.0,-0.0555,-0.1215,0.027,4.0,3.0,2.0,1.0
2147,1.0,1.0,0.0,199.0,179.0,179.0,139.0,81.0386,185.597,49.0918,34.6157,40.8932,179.0,179.0,0.0,0.0,0.0,0.0,0.0785,0.049,0.018,6.0,3.0,4.0,0.0
2148,2.0,1.0,0.0,239.0,199.0,358.0,378.0,290.0845,99.0808,229.0546,67.0019,14.7139,358.0,179.0,1.0,537.0,0.0,159.0,0.0812,0.1802,0.0448,4.0,3.0,3.0,1.0
2149,2.0,1.0,1.0,199.0,80.0,259.0,139.0,286.5157,50.5693,347.908,77.6032,78.1025,179.0,89.5,0.0,0.0,0.0,0.0,0.2011,0.1871,0.0515,4.0,7.0,1.0,0.0
2150,3.0,1.0,1.0,80.0,219.0,497.0,179.0,153.0294,115.1282,24.1868,120.337,67.1956,338.0,169.0,5.0,15319.0,0.0,913.0,0.1361,0.1446,0.0235,5.0,9.0,5.0,2.0
2151,1.0,1.0,1.0,139.0,99.0,99.0,239.0,783.9547,238.0005,846.3622,63.2949,51.7035,99.0,99.0,0.0,0.0,0.0,0.0,0.1145,0.1746,0.0237,5.0,4.0,1.0,1.0
2152,1.0,1.0,0.0,80.0,179.0,179.0,179.0,206.5387,194.2807,122.4091,90.0056,102.4719,179.0,179.0,0.0,0.0,0.0,0.0,0.4446,0.0971,0.0265,7.0,9.0,3.0,0.0
2153,1.0,1.0,1.0,139.0,298.0,298.0,179.0,227.3813,260.1082,47.0956,179.4714,183.4973,139.0,139.0,3.0,1611.0,0.0,3462.0,0.0441,0.2401,0.0097,5.0,2.0,5.0,1.0
2154,1.0,1.0,0.0,159.0,139.0,139.0,338.0,195.1442,335.1869,206.1189,52.1177,44.5982,179.0,179.0,0.0,0.0,1.0,179.0,0.2058,0.2673,0.0323,5.0,1.0,4.0,1.0
2155,1.0,1.0,0.0,139.0,80.0,80.0,119.0,445.8343,74.9283,509.0196,86.9741,71.0018,80.0,80.0,0.0,0.0,0.0,80.0,0.2648,0.5893,0.0274,6.0,4.0,1.0,0.0
2156,1.0,1.0,0.0,139.0,239.0,239.0,99.0,263.0803,308.549,180.1,82.0518,89.0225,239.0,239.0,0.0,0.0,0.0,0.0,0.0829,0.2539,0.0479,6.0,4.0,4.0,2.0
2157,2.0,0.0,1.0,139.0,80.0,160.0,199.0,337.4733,91.4945,260.7317,80.025,87.2138,160.0,80.0,0.0,0.0,0.0,0.0,0.196,0.1625,0.0237,7.0,1.0,4.0,0.0
2158,1.0,1.0,0.0,139.0,139.0,139.0,99.0,354.2051,248.502,389.0116,42.8777,55.376,139.0,139.0,0.0,0.0,0.0,139.0,0.249,0.179,0.0429,4.0,2.0,2.0,2.0
2159,1.0,0.0,0.0,159.0,139.0,139.0,259.0,179.5341,626.4761,117.8346,58.5534,60.6321,139.0,139.0,0.0,0.0,0.0,0.0,0.0838,0.0723,0.0155,6.0,2.0,6.0,0.0
2160,1.0,1.0,1.0,179.0,199.0,199.0,219.0,124.6004,260.0562,190.3733,69.7316,98.2344,199.0,199.0,2.0,17872.0,0.0,4343.0,-0.7975,0.2085,0.005,6.0,5.0,1.0,1.0
2161,1.0,1.0,0.0,179.0,179.0,179.0,258.0,149.6011,249.3657,97.7394,65.4714,68.7314,179.0,179.0,0.0,0.0,1.0,179.0,0.0997,-0.0118,0.0129,7.0,1.0,2.0,0.0
2162,1.0,0.0,1.0,179.0,80.0,80.0,179.0,151.758,312.6024,59.6825,93.094,95.1972,80.0,80.0,2.0,10396.0,1.0,2426.0,0.1062,0.2227,0.0039,7.0,2.0,2.0,0.0
2163,1.0,1.0,0.0,179.0,238.0,238.0,99.0,149.5301,365.4436,206.1698,59.4643,54.7403,238.0,238.0,0.0,0.0,0.0,0.0,0.1936,0.3761,0.0229,8.0,8.0,1.0,1.0
2164,1.0,1.0,1.0,0.0,219.0,219.0,119.0,183.0437,212.3682,47.2969,140.0152,126.6462,278.0,139.0,0.0,0.0,0.0,0.0,0.1408,0.0843,0.0402,5.0,2.0,2.0,1.0
2165,1.0,1.0,0.0,0.0,99.0,99.0,219.0,0.0,109.1444,0.0,19.2094,32.6497,99.0,99.0,0.0,0.0,1.0,915.0,0.098,0.1785,0.0134,5.0,2.0,3.0,2.0
2166,1.0,0.0,1.0,199.0,179.0,179.0,139.0,189.7215,180.5028,104.4797,83.4641,69.916,179.0,179.0,0.0,0.0,0.0,0.0,0.1196,0.2356,0.0161,5.0,6.0,2.0,1.0
2167,1.0,1.0,0.0,0.0,99.0,99.0,219.0,110.2905,102.06,26.4197,90.2552,96.5194,179.0,179.0,1.0,398.0,0.0,179.0,0.0498,0.2638,0.0322,7.0,1.0,2.0,0.0
2168,1.0,1.0,0.0,179.0,179.0,179.0,258.0,117.0182,195.608,65.9697,60.5248,48.7494,119.0,119.0,1.0,377.0,1.0,417.0,0.3081,0.3081,0.0114,7.0,10.0,6.0,2.0
2169,1.0,0.0,1.0,179.0,139.0,139.0,199.0,122.7294,75.4934,118.9832,114.5535,107.6673,139.0,139.0,0.0,0.0,0.0,0.0,0.2099,0.1529,0.0476,5.0,9.0,1.0,1.0
2170,1.0,1.0,0.0,80.0,159.0,159.0,179.0,111.3643,121.5905,45.1774,64.9192,74.3236,159.0,159.0,0.0,0.0,0.0,159.0,0.2853,0.2648,0.0544,4.0,3.0,2.0,1.0
2171,1.0,0.0,1.0,219.0,99.0,99.0,139.0,157.0199,251.5244,140.0893,14.8408,24.5204,99.0,99.0,0.0,0.0,1.0,0.0,0.1104,0.2754,0.0085,7.0,5.0,6.0,1.0
2172,2.0,1.0,1.0,239.0,139.0,278.0,199.0,171.5488,108.2959,179.0,22.0737,64.9865,278.0,139.0,0.0,0.0,0.0,0.0,0.2446,0.3241,0.0256,4.0,6.0,3.0,1.0
2173,1.0,0.0,1.0,139.0,99.0,99.0,80.0,161.5193,119.3838,86.8159,83.6675,92.3066,99.0,99.0,0.0,0.0,0.0,0.0,-0.0323,0.0557,0.0176,5.0,3.0,3.0,1.0
2174,2.0,1.0,1.0,239.0,139.0,278.0,199.0,278.2175,131.4201,220.8189,57.8662,62.2435,139.0,139.0,0.0,0.0,0.0,0.0,0.1636,0.4321,0.0128,4.0,6.0,3.0,1.0
2175,1.0,1.0,0.0,119.0,398.0,398.0,179.0,243.5262,649.6676,141.1737,93.8416,85.821,398.0,398.0,0.0,0.0,0.0,0.0,0.5365,0.1645,0.0996,7.0,5.0,7.0,1.0
2176,2.0,1.0,1.0,179.0,119.0,338.0,139.0,125.865,83.8361,223.8861,297.5105,310.603,139.0,139.0,0.0,0.0,0.0,278.0,0.1432,0.6747,0.0229,6.0,9.0,3.0,2.0
2177,1.0,1.0,1.0,278.0,219.0,219.0,99.0,132.9596,221.6444,137.6445,52.7376,58.1485,219.0,219.0,1.0,934.0,1.0,516.0,0.1218,0.1613,0.0258,5.0,6.0,1.0,2.0
2178,1.0,1.0,0.0,199.0,179.0,179.0,99.0,148.9001,164.0526,202.2004,69.5449,71.2127,179.0,179.0,0.0,0.0,0.0,0.0,0.1465,0.283,0.0153,8.0,8.0,1.0,1.0
2179,1.0,1.0,1.0,199.0,80.0,80.0,199.0,965.5374,106.0389,1007.8001,34.9178,31.8159,80.0,80.0,1.0,99.0,0.0,0.0,0.068,0.211,0.0049,7.0,8.0,2.0,1.0
2180,1.0,1.0,1.0,99.0,179.0,179.0,99.0,215.1192,123.2325,297.2491,97.6588,108.8508,239.0,239.0,1.0,557.0,0.0,0.0,0.1211,0.1796,0.0264,4.0,5.0,1.0,0.0
2181,1.0,0.0,1.0,199.0,179.0,179.0,199.0,174.6031,231.7159,91.1976,80.0562,88.7764,179.0,179.0,0.0,0.0,0.0,0.0,-0.0195,0.0915,0.016,7.0,4.0,5.0,1.0
2182,1.0,1.0,1.0,99.0,99.0,99.0,119.0,111.8939,817.1768,40.2492,64.0176,72.4034,99.0,99.0,2.0,3933.0,0.0,697.0,0.0871,0.2165,0.01,6.0,9.0,6.0,2.0
2183,1.0,0.0,1.0,239.0,179.0,179.0,298.0,159.0503,125.1209,111.018,50.5594,134.0755,477.0,238.5,0.0,0.0,1.0,477.0,0.0377,-0.0378,0.0179,5.0,3.0,4.0,1.0
2184,1.0,0.0,1.0,159.0,99.0,99.0,159.0,177.7308,259.525,304.5997,125.4402,128.2653,99.0,99.0,1.0,259.0,0.0,0.0,0.1706,0.2221,0.0092,6.0,8.0,3.0,1.0
2185,1.0,1.0,0.0,199.0,179.0,179.0,119.0,151.5528,0.0,146.0,5.3151,5.1478,219.0,219.0,2.0,6167.0,0.0,657.0,0.55,0.55,0.0259,4.0,1.0,4.0,2.0
2186,1.0,1.0,0.0,179.0,119.0,119.0,99.0,114.4246,170.6173,54.5711,66.7701,57.8468,119.0,119.0,0.0,0.0,0.0,0.0,0.0862,0.1767,0.0149,7.0,6.0,2.0,1.0
2187,2.0,1.0,0.0,199.0,119.0,199.0,80.0,444.1804,193.5885,487.469,151.2787,75.1532,199.0,99.5,0.0,0.0,0.0,0.0,0.0521,0.1296,0.0307,3.0,1.0,1.0,1.0
2188,1.0,1.0,0.0,159.0,119.0,119.0,119.0,110.6345,205.1195,86.1626,29.1548,24.2074,119.0,119.0,1.0,218.0,0.0,0.0,0.1746,0.066,0.0285,7.0,2.0,6.0,0.0
2189,1.0,1.0,1.0,139.0,139.0,139.0,199.0,140.6023,182.1552,65.0692,77.5403,83.1174,139.0,139.0,2.0,2424.0,0.0,139.0,0.0258,0.6583,0.0188,5.0,2.0,4.0,2.0
